Subfield,Piecewise Linear Function,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Slope_1,Intercept_1,Slope_2,Intercept_2,Slope_3,Intercept_3,Slope_4,Intercept_4,Slope_5,Intercept_5,Slope_6,Intercept_6,Slope_7,Intercept_7,Slope_8,Intercept_8,Total Calculated RSC,Total RSC (Ground Truth),Average RSC per Citation
Complementary_and_Manual_Therapy,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2609 * log10(Citations) + 0.3949
Bin 2 [3,9]: log10(RSC) = 0.5616 * log10(Citations) + 0.2449
Bin 3 [9,22]: log10(RSC) = 1.0780 * log10(Citations) + -0.2453
Bin 4 [22,44]: log10(RSC) = 1.4984 * log10(Citations) + -0.7734
Bin 5 [44,98]: log10(RSC) = 1.8118 * log10(Citations) + -1.2734
Bin 6 [98,302]: log10(RSC) = 0.9348 * log10(Citations) + 0.5040
Bin 7 [302,302]: log10(RSC) = 0.0000 * log10(Citations) + 2.8638
Bin 8 [302,302]: log10(RSC) = 0.0000 * log10(Citations) + 2.8638
","[1,3]","[3,9]","[9,22]","[22,44]","[44,98]","[98,302]","[302,302]","[302,302]",0.26093933007055337,0.39486878713669316,0.5616308192960414,0.2448984840513206,1.0779802432964827,-0.24532002945246578,1.498377765423855,-0.7734285032888795,1.8117591400145354,-1.2733530666846684,0.9347687856527243,0.5039748183642367,0,2.8637584648937344,0,2.8637584648937344,30084.85259742376,30084.85259741613,1.0149400376973132
Computational_Mathematics,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2814 * log10(Citations) + 0.3793
Bin 2 [3,9]: log10(RSC) = 0.5483 * log10(Citations) + 0.2513
Bin 3 [9,24]: log10(RSC) = 0.9491 * log10(Citations) + -0.1230
Bin 4 [24,58]: log10(RSC) = 1.2035 * log10(Citations) + -0.4828
Bin 5 [58,150]: log10(RSC) = 1.5385 * log10(Citations) + -1.0265
Bin 6 [150,494]: log10(RSC) = 0.6226 * log10(Citations) + 1.0128
Bin 7 [494,494]: log10(RSC) = 0.0000 * log10(Citations) + 2.6839
Bin 8 [494,494]: log10(RSC) = 0.0000 * log10(Citations) + 2.6839
","[1,3]","[3,9]","[9,24]","[24,58]","[58,150]","[150,494]","[494,494]","[494,494]",0.2814309219305087,0.37926004343301944,0.5482812615380601,0.25134421321476613,0.9491054465712035,-0.12301527925510858,1.2034586477969904,-0.48284295621370665,1.5385488872004338,-1.0264515369442975,0.6226386759723502,1.012756608562069,0,2.683949713351592,0,2.683949713351592,16679.955974428645,16679.955974428776,0.8866657439096665
Computational_Mechanics,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2433 * log10(Citations) + 0.3672
Bin 2 [4,10]: log10(RSC) = 0.5892 * log10(Citations) + 0.1728
Bin 3 [10,25]: log10(RSC) = 1.0959 * log10(Citations) + -0.3390
Bin 4 [25,53]: log10(RSC) = 1.4365 * log10(Citations) + -0.7993
Bin 5 [53,167]: log10(RSC) = 1.4194 * log10(Citations) + -0.7464
Bin 6 [167,584]: log10(RSC) = 1.3177 * log10(Citations) + -0.5144
Bin 7 [584,890]: log10(RSC) = 0.9556 * log10(Citations) + 0.4208
Bin 8 [890,3630]: log10(RSC) = 0.7434 * log10(Citations) + 1.1136
","[1,4]","[4,10]","[10,25]","[25,53]","[53,167]","[167,584]","[584,890]","[890,3630]",0.24333253768460864,0.36722854435900193,0.5891876523047995,0.1728201418383397,1.0958617218463065,-0.3390355188473758,1.436511431977172,-0.7992656900661004,1.419422828252064,-0.7464153716992463,1.3177426629597992,-0.5144279914305812,0.9556115162002613,0.4207677668220464,0.7433838966077877,1.1136387783567794,553904.061937218,553904.0619382497,0.8604361674711501
Computational_Theory_and_Mathematics,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2743 * log10(Citations) + 0.4556
Bin 2 [3,9]: log10(RSC) = 0.5051 * log10(Citations) + 0.3490
Bin 3 [9,31]: log10(RSC) = 0.7900 * log10(Citations) + 0.0718
Bin 4 [31,84]: log10(RSC) = 1.0762 * log10(Citations) + -0.3385
Bin 5 [84,263]: log10(RSC) = 1.3817 * log10(Citations) + -0.9226
Bin 6 [263,1304]: log10(RSC) = 0.9909 * log10(Citations) + 0.0759
Bin 7 [1304,2275]: log10(RSC) = 0.6290 * log10(Citations) + 1.1777
Bin 8 [2275,3738]: log10(RSC) = 1.8125 * log10(Citations) + -2.8187
","[1,3]","[3,9]","[9,31]","[31,84]","[84,263]","[263,1304]","[1304,2275]","[2275,3738]",0.2742561026262462,0.45564373901113436,0.5050885337798933,0.34898706713192656,0.7900031556885715,0.07181416434051158,1.076228992665494,-0.3384939778582685,1.3816807482251936,-0.9225632190121063,0.990942470362825,0.07592028570469411,0.6290402930105811,1.1777499736599313,1.8125196490684292,-2.818667194848382,470842.02461488266,470842.02461567963,0.8824454838958378
Computer_Graphics_and_Computer-Aided_Design,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.3948 * log10(Citations) + 0.5926
Bin 2 [2,5]: log10(RSC) = 0.5634 * log10(Citations) + 0.5385
Bin 3 [5,16]: log10(RSC) = 0.7958 * log10(Citations) + 0.3822
Bin 4 [16,50]: log10(RSC) = 0.9928 * log10(Citations) + 0.1442
Bin 5 [50,245]: log10(RSC) = 0.9084 * log10(Citations) + 0.2856
Bin 6 [245,618]: log10(RSC) = 1.5223 * log10(Citations) + -1.1340
Bin 7 [618,618]: log10(RSC) = 0.0000 * log10(Citations) + 3.0831
Bin 8 [618,618]: log10(RSC) = 0.0000 * log10(Citations) + 3.0831
","[1,2]","[2,5]","[5,16]","[16,50]","[50,245]","[245,618]","[618,618]","[618,618]",0.39476707872959965,0.5926352412591341,0.5634203397610492,0.5385015878281717,0.7958171476954903,0.3821607014940702,0.9927934984028798,0.14418223246547446,0.9084313100317309,0.2855984786586694,1.5223232609075363,-1.1339594133031365,0,3.0831428143567496,0,3.0831428143567496,56917.35873793739,56917.358737949384,1.8057537670665416
Computer_Networks_and_Communications,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2606 * log10(Citations) + 0.4403
Bin 2 [3,10]: log10(RSC) = 0.4972 * log10(Citations) + 0.3243
Bin 3 [10,33]: log10(RSC) = 0.8131 * log10(Citations) + 0.0075
Bin 4 [33,85]: log10(RSC) = 1.1469 * log10(Citations) + -0.4897
Bin 5 [85,228]: log10(RSC) = 1.5453 * log10(Citations) + -1.2500
Bin 6 [228,617]: log10(RSC) = 1.5791 * log10(Citations) + -1.2750
Bin 7 [617,749]: log10(RSC) = 2.5129 * log10(Citations) + -3.8624
Bin 8 [749,1769]: log10(RSC) = 1.4166 * log10(Citations) + -0.7089
","[1,3]","[3,10]","[10,33]","[33,85]","[85,228]","[228,617]","[617,749]","[749,1769]",0.2605926995944385,0.4403342282391739,0.4971962738360886,0.32426025392466507,0.8131328095638528,0.007475259074669727,1.146861316743445,-0.4897156701993344,1.545268619499591,-1.2499623515431226,1.5791342217523543,-1.2750003560511427,2.5129394611418787,-3.8623695714009014,1.4166023613604115,-0.7088638923196058,848153.9660928333,848153.9660901842,0.8514191585659336
Computer_Science_Applications,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2842 * log10(Citations) + 0.4907
Bin 2 [3,9]: log10(RSC) = 0.4981 * log10(Citations) + 0.3989
Bin 3 [9,28]: log10(RSC) = 0.7908 * log10(Citations) + 0.1256
Bin 4 [28,71]: log10(RSC) = 1.1740 * log10(Citations) + -0.4140
Bin 5 [71,207]: log10(RSC) = 1.4764 * log10(Citations) + -0.9697
Bin 6 [207,857]: log10(RSC) = 0.9908 * log10(Citations) + 0.2305
Bin 7 [857,1197]: log10(RSC) = 0.8494 * log10(Citations) + 0.6000
Bin 8 [1197,2440]: log10(RSC) = 0.6813 * log10(Citations) + 1.1175
","[1,3]","[3,9]","[9,28]","[28,71]","[71,207]","[207,857]","[857,1197]","[1197,2440]",0.28416735474379456,0.4907364620441595,0.49810805418512644,0.398863527975981,0.7908115706677904,0.1256034518536442,1.174041780113664,-0.41398094639308325,1.476370488674452,-0.9696990054098151,0.9908344758086942,0.2305004179551653,0.849431838049504,0.6000021117896206,0.6812930582673189,1.1175491062936356,181885.0317813406,181885.03178136054,1.0564147003074866
Computer_Vision_and_Pattern_Recognition,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2499 * log10(Citations) + 0.4732
Bin 2 [3,11]: log10(RSC) = 0.4844 * log10(Citations) + 0.3516
Bin 3 [11,39]: log10(RSC) = 0.7612 * log10(Citations) + 0.0634
Bin 4 [39,121]: log10(RSC) = 0.9910 * log10(Citations) + -0.2933
Bin 5 [121,522]: log10(RSC) = 1.1072 * log10(Citations) + -0.5182
Bin 6 [522,2088]: log10(RSC) = 1.0346 * log10(Citations) + -0.3106
Bin 7 [2088,3493]: log10(RSC) = 1.0093 * log10(Citations) + -0.1749
Bin 8 [3493,9026]: log10(RSC) = 1.5158 * log10(Citations) + -1.9737
","[1,3]","[3,11]","[11,39]","[39,121]","[121,522]","[522,2088]","[2088,3493]","[3493,9026]",0.24987194959461403,0.473174477627321,0.48436521188913023,0.35162431875972844,0.7612229062410594,0.06343031588945347,0.9909565397082052,-0.2933191358075429,1.107200276081285,-0.5182062317447946,1.034579758915156,-0.3105717239329957,1.0092867501108405,-0.1749139675930742,1.5157512227895362,-1.9737365715923487,1415440.4902142049,1415440.4902163965,0.709386594216918
Condensed_Matter_Physics,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2406 * log10(Citations) + 0.3851
Bin 2 [4,12]: log10(RSC) = 0.5726 * log10(Citations) + 0.1924
Bin 3 [12,31]: log10(RSC) = 0.9492 * log10(Citations) + -0.2032
Bin 4 [31,76]: log10(RSC) = 1.2541 * log10(Citations) + -0.6575
Bin 5 [76,216]: log10(RSC) = 1.4749 * log10(Citations) + -1.0693
Bin 6 [216,439]: log10(RSC) = 2.2515 * log10(Citations) + -2.8189
Bin 7 [439,563]: log10(RSC) = 1.4579 * log10(Citations) + -0.7911
Bin 8 [563,749]: log10(RSC) = 1.6997 * log10(Citations) + -1.4002
","[1,4]","[4,12]","[12,31]","[31,76]","[76,216]","[216,439]","[439,563]","[563,749]",0.24055678238155387,0.38513163495202,0.5726093344668053,0.1923976220818251,0.9492450789178402,-0.2031802035445366,1.2541451363715868,-0.6575390974375113,1.4749131656530228,-1.0693268850060749,2.2514500441574112,-2.8188809275499875,1.457856554178096,-0.7911328926391601,1.6997271844542068,-1.4002164272059323,232181.4905935206,232181.49059357046,0.7627588004925167
Conservation,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.3985 * log10(Citations) + 0.7445
Bin 2 [2,5]: log10(RSC) = 0.5013 * log10(Citations) + 0.7122
Bin 3 [5,16]: log10(RSC) = 0.7974 * log10(Citations) + 0.4948
Bin 4 [16,36]: log10(RSC) = 1.3682 * log10(Citations) + -0.1971
Bin 5 [36,94]: log10(RSC) = 1.5682 * log10(Citations) + -0.4692
Bin 6 [94,380]: log10(RSC) = 0.8931 * log10(Citations) + 0.8844
Bin 7 [380,380]: log10(RSC) = 0.0000 * log10(Citations) + 3.1852
Bin 8 [380,380]: log10(RSC) = 0.0000 * log10(Citations) + 3.1852
","[1,2]","[2,5]","[5,16]","[16,36]","[36,94]","[94,380]","[380,380]","[380,380]",0.3985028444891003,0.7445219365161346,0.501328621994257,0.7121975358037596,0.7974024074217023,0.49475739842098787,1.3681995488555074,-0.197088341797498,1.5681723790969124,-0.46918680221344644,0.8930895617658181,0.8844334032202505,0,3.1852215797038745,0,3.1852215797038745,69616.8810701094,69616.88107010402,2.853852630569378
Control_and_Systems_Engineering,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2554 * log10(Citations) + 0.4237
Bin 2 [3,11]: log10(RSC) = 0.4967 * log10(Citations) + 0.3025
Bin 3 [11,33]: log10(RSC) = 0.8304 * log10(Citations) + -0.0399
Bin 4 [33,81]: log10(RSC) = 1.2168 * log10(Citations) + -0.6122
Bin 5 [81,200]: log10(RSC) = 1.7290 * log10(Citations) + -1.5877
Bin 6 [200,398]: log10(RSC) = 2.1991 * log10(Citations) + -2.6609
Bin 7 [398,578]: log10(RSC) = 1.1728 * log10(Citations) + 0.0771
Bin 8 [578,1023]: log10(RSC) = 2.3700 * log10(Citations) + -3.2381
","[1,3]","[3,11]","[11,33]","[33,81]","[81,200]","[200,398]","[398,578]","[578,1023]",0.2554203070925086,0.4237248904452498,0.4966843415278062,0.3024695243690826,0.8304402000080158,-0.039927008958984156,1.216813523556299,-0.6122131024209565,1.7289624989501837,-1.5877329790591277,2.1990542743009027,-2.66094078781247,1.1728004168002495,0.077102017246923,2.370025172323321,-3.2381258458868922,966050.4554733435,966050.4554731272,0.8307210174109889
Critical_Care_and_Intensive_Care_Medicine,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2430 * log10(Citations) + 0.4245
Bin 2 [4,11]: log10(RSC) = 0.5373 * log10(Citations) + 0.2619
Bin 3 [11,32]: log10(RSC) = 0.8997 * log10(Citations) + -0.1085
Bin 4 [32,84]: log10(RSC) = 1.1281 * log10(Citations) + -0.4499
Bin 5 [84,278]: log10(RSC) = 1.3091 * log10(Citations) + -0.7867
Bin 6 [278,1630]: log10(RSC) = 0.9987 * log10(Citations) + 0.0248
Bin 7 [1630,1884]: log10(RSC) = 3.3505 * log10(Citations) + -7.6416
Bin 8 [1884,1884]: log10(RSC) = 0.0000 * log10(Citations) + 3.3314
","[1,4]","[4,11]","[11,32]","[32,84]","[84,278]","[278,1630]","[1630,1884]","[1884,1884]",0.24297931655384375,0.4245402961239736,0.5373326000458807,0.26188344797893703,0.899743136308988,-0.10852867799983623,1.128052571358554,-0.44994242773753634,1.3090804256288013,-0.7867206912173306,0.9986982756396464,0.02484553151406077,3.3504525424848106,-7.641602985544071,0,3.3314001375341484,135723.56029227775,135723.56029227917,0.7795097481665906
Cultural_Studies,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.8869
Bin 2 [1,3]: log10(RSC) = 0.6033 * log10(Citations) + 0.8860
Bin 3 [3,9]: log10(RSC) = 0.7073 * log10(Citations) + 0.8483
Bin 4 [9,25]: log10(RSC) = 1.0473 * log10(Citations) + 0.5252
Bin 5 [25,65]: log10(RSC) = 1.6135 * log10(Citations) + -0.2620
Bin 6 [65,190]: log10(RSC) = 1.4791 * log10(Citations) + -0.0165
Bin 7 [190,232]: log10(RSC) = 2.4295 * log10(Citations) + -2.1515
Bin 8 [232,232]: log10(RSC) = 0.0000 * log10(Citations) + 3.5955
","[1,1]","[1,3]","[3,9]","[9,25]","[25,65]","[65,190]","[190,232]","[232,232]",0,0.8868595889633644,0.6033240137991708,0.886004914860988,0.7072763212981517,0.8483181396466832,1.0472738919495113,0.525179429893486,1.613480332168658,-0.26195465368546866,1.479109111256291,-0.016485927874866135,2.4294978230921997,-2.1514618338232245,0,3.5954860760199705,285518.99567445356,285518.99567441124,5.573059721940458
Demography,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.3999 * log10(Citations) + 0.7114
Bin 2 [2,5]: log10(RSC) = 0.5176 * log10(Citations) + 0.6753
Bin 3 [5,15]: log10(RSC) = 0.7902 * log10(Citations) + 0.4850
Bin 4 [15,39]: log10(RSC) = 1.1704 * log10(Citations) + 0.0418
Bin 5 [39,116]: log10(RSC) = 1.4246 * log10(Citations) + -0.3559
Bin 6 [116,310]: log10(RSC) = 1.6888 * log10(Citations) + -0.8750
Bin 7 [310,619]: log10(RSC) = 0.6081 * log10(Citations) + 1.8087
Bin 8 [619,728]: log10(RSC) = 2.9915 * log10(Citations) + -4.8488
","[1,2]","[2,5]","[5,15]","[15,39]","[39,116]","[116,310]","[310,619]","[619,728]",0.39992557660580275,0.7113725828013481,0.5176240955367184,0.6752870512490179,0.7902288439049232,0.4849611046282364,1.1704488070254644,0.04179001735628485,1.4245704269685147,-0.3558827098255466,1.6888240160023378,-0.8749860100529396,0.6081055510512888,1.808676493886171,2.9914652515459346,-4.848788218922488,428976.78139036184,428976.78138987126,2.7216057796989057
Dermatology,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2474 * log10(Citations) + 0.4603
Bin 2 [3,10]: log10(RSC) = 0.5254 * log10(Citations) + 0.3162
Bin 3 [10,30]: log10(RSC) = 0.9009 * log10(Citations) + -0.0608
Bin 4 [30,79]: log10(RSC) = 1.1442 * log10(Citations) + -0.4038
Bin 5 [79,231]: log10(RSC) = 1.4059 * log10(Citations) + -0.9045
Bin 6 [231,892]: log10(RSC) = 1.2729 * log10(Citations) + -0.4829
Bin 7 [892,1075]: log10(RSC) = 2.0056 * log10(Citations) + -2.7857
Bin 8 [1075,2158]: log10(RSC) = 0.6963 * log10(Citations) + 1.2361
","[1,3]","[3,10]","[10,30]","[30,79]","[79,231]","[231,892]","[892,1075]","[1075,2158]",0.2473733242413494,0.46031010893244634,0.5253957594130297,0.3161837526959917,0.9008974868944192,-0.06082557456404203,1.144212650797563,-0.4038036245269603,1.4058830839804257,-0.9045417989054665,1.2729117258757354,-0.482934902548513,2.005580767426019,-2.7857338707636066,0.696269246633548,1.2361188290273284,281475.07060351194,281475.0706037899,0.9155238808754418
Developmental_and_Educational_Psychology,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2781 * log10(Citations) + 0.4357
Bin 2 [3,8]: log10(RSC) = 0.5592 * log10(Citations) + 0.3102
Bin 3 [8,21]: log10(RSC) = 0.9717 * log10(Citations) + -0.0595
Bin 4 [21,48]: log10(RSC) = 1.3021 * log10(Citations) + -0.4876
Bin 5 [48,122]: log10(RSC) = 1.6729 * log10(Citations) + -1.1035
Bin 6 [122,236]: log10(RSC) = 2.4222 * log10(Citations) + -2.6576
Bin 7 [236,250]: log10(RSC) = 6.1245 * log10(Citations) + -11.4295
Bin 8 [250,452]: log10(RSC) = 1.2950 * log10(Citations) + 0.1330
","[1,3]","[3,8]","[8,21]","[21,48]","[48,122]","[122,236]","[236,250]","[250,452]",0.2780552197396937,0.4356731751065275,0.5592431151889725,0.3102483111149423,0.9716927162768201,-0.05953974042993604,1.3021033736236292,-0.48760467079950653,1.672897343671936,-1.103539680018931,2.422153034000666,-2.6575749945313936,6.1245016149033376,-11.429539019943324,1.2949734282164411,0.13299910721855301,330964.8436058434,330964.8436048554,1.1827480679342715
Developmental_Biology,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2486 * log10(Citations) + 0.3574
Bin 2 [4,10]: log10(RSC) = 0.6159 * log10(Citations) + 0.1502
Bin 3 [10,24]: log10(RSC) = 1.0880 * log10(Citations) + -0.3301
Bin 4 [24,51]: log10(RSC) = 1.4663 * log10(Citations) + -0.8312
Bin 5 [51,146]: log10(RSC) = 1.4725 * log10(Citations) + -0.8359
Bin 6 [146,234]: log10(RSC) = 2.0857 * log10(Citations) + -2.1736
Bin 7 [234,234]: log10(RSC) = 0.0000 * log10(Citations) + 2.7800
Bin 8 [234,234]: log10(RSC) = 0.0000 * log10(Citations) + 2.7800
","[1,4]","[4,10]","[10,24]","[24,51]","[51,146]","[146,234]","[234,234]","[234,234]",0.24863637865255678,0.3573765381635804,0.6159467249661734,0.15021388153752468,1.0880113922222943,-0.33010409705080757,1.4662875983873083,-0.8311929204362298,1.4724631938974548,-0.8358897109777568,2.0857241552267256,-2.17363195436105,0,2.779994792338888,0,2.779994792338888,23013.296210504483,23013.296210506196,0.8460459619317114
Developmental_Neuroscience,"Piecewise Linear Function:
Bin 1 [1,5]: log10(RSC) = 0.2085 * log10(Citations) + 0.4224
Bin 2 [5,14]: log10(RSC) = 0.6023 * log10(Citations) + 0.1562
Bin 3 [14,34]: log10(RSC) = 1.0615 * log10(Citations) + -0.3569
Bin 4 [34,82]: log10(RSC) = 1.1653 * log10(Citations) + -0.5030
Bin 5 [82,231]: log10(RSC) = 1.6934 * log10(Citations) + -1.4841
Bin 6 [231,468]: log10(RSC) = 1.9463 * log10(Citations) + -2.1350
Bin 7 [468,468]: log10(RSC) = 0.0000 * log10(Citations) + 3.0168
Bin 8 [468,468]: log10(RSC) = 0.0000 * log10(Citations) + 3.0168
","[1,5]","[5,14]","[14,34]","[34,82]","[82,231]","[231,468]","[468,468]","[468,468]",0.20847795116319467,0.4223759770572616,0.6022587094641749,0.1562284176222637,1.0615036017462292,-0.35694429407615824,1.1653280000799378,-0.50297325121394,1.6934229279696296,-1.484089240542896,1.9462985809040625,-2.1350126703664523,0,3.01676702586244,0,3.01676702586244,46238.82384008296,46238.82384008993,0.7333093940224084
Development,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.4289 * log10(Citations) + 0.6074
Bin 2 [2,4]: log10(RSC) = 0.5810 * log10(Citations) + 0.5616
Bin 3 [4,14]: log10(RSC) = 0.7728 * log10(Citations) + 0.4344
Bin 4 [14,37]: log10(RSC) = 1.1580 * log10(Citations) + -0.0219
Bin 5 [37,99]: log10(RSC) = 1.5268 * log10(Citations) + -0.5780
Bin 6 [99,187]: log10(RSC) = 1.6665 * log10(Citations) + -0.8276
Bin 7 [187,190]: log10(RSC) = 30.4863 * log10(Citations) + -66.2397
Bin 8 [190,190]: log10(RSC) = 0.0000 * log10(Citations) + 3.2310
","[1,2]","[2,4]","[4,14]","[14,37]","[37,99]","[99,187]","[187,190]","[190,190]",0.4288715992878575,0.6073681692490334,0.580971246901766,0.5616031221186834,0.7728394030361578,0.4343687355068735,1.1580013296241631,-0.02194248519393649,1.5268426605342749,-0.578013270030175,1.6664897202323614,-0.8275914260219288,30.48627997542229,-66.23972907850954,0,3.2309911951401338,95254.03808733656,95254.03808733361,2.2766805632863254
Discrete_Mathematics_and_Combinatorics,"Piecewise Linear Function:
Bin 1 [1,2]: log10(RSC) = 0.4476 * log10(Citations) + 0.4285
Bin 2 [2,4]: log10(RSC) = 0.6434 * log10(Citations) + 0.3674
Bin 3 [4,10]: log10(RSC) = 1.1358 * log10(Citations) + 0.0519
Bin 4 [10,19]: log10(RSC) = 1.5701 * log10(Citations) + -0.3632
Bin 5 [19,48]: log10(RSC) = 1.7123 * log10(Citations) + -0.5326
Bin 6 [48,93]: log10(RSC) = 2.0540 * log10(Citations) + -1.0577
Bin 7 [93,93]: log10(RSC) = 0.0000 * log10(Citations) + 2.9516
Bin 8 [93,93]: log10(RSC) = 0.0000 * log10(Citations) + 2.9516
","[1,2]","[2,4]","[4,10]","[10,19]","[19,48]","[48,93]","[93,93]","[93,93]",0.4475968566987146,0.42845855589275317,0.6433891403925627,0.3673807272071666,1.1357927083154848,0.051928005637808416,1.5700621921684168,-0.36316860097240977,1.7123146704741303,-0.5326069911697684,2.053989712216544,-1.0576529256807312,0,2.9515680022752595,0,2.9515680022752595,44223.27828050361,44223.27828049828,1.9857780997082897
Drug_Discovery,"Piecewise Linear Function:
Bin 1 [1,1]: log10(RSC) = 0.0000 * log10(Citations) + 0.7168
Bin 2 [1,3]: log10(RSC) = 0.6068 * log10(Citations) + 0.6971
Bin 3 [3,5]: log10(RSC) = 1.6880 * log10(Citations) + 0.1676
Bin 4 [5,17]: log10(RSC) = 0.7596 * log10(Citations) + 0.8432
Bin 5 [17,17]: log10(RSC) = 0.0000 * log10(Citations) + 1.7888
Bin 6 [17,17]: log10(RSC) = 0.0000 * log10(Citations) + 1.7888
Bin 7 [17,17]: log10(RSC) = 0.0000 * log10(Citations) + 1.7888
Bin 8 [17,17]: log10(RSC) = 0.0000 * log10(Citations) + 1.7888
","[1,1]","[1,3]","[3,5]","[5,17]","[17,17]","[17,17]","[17,17]","[17,17]",0,0.7167901478643928,0.6068032142574317,0.6970571945048085,1.6879834230267288,0.16758154842416473,0.7596484396706303,0.8431759476838997,0,1.7888253897939712,0,1.7888253897939712,0,1.7888253897939712,0,1.7888253897939712,698.8649429907447,698.8649429907445,4.210029777052679
Earth-Surface_Processes,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2419 * log10(Citations) + 0.3702
Bin 2 [4,10]: log10(RSC) = 0.6039 * log10(Citations) + 0.1640
Bin 3 [10,23]: log10(RSC) = 1.1447 * log10(Citations) + -0.3764
Bin 4 [23,46]: log10(RSC) = 1.7021 * log10(Citations) + -1.1212
Bin 5 [46,125]: log10(RSC) = 1.6705 * log10(Citations) + -1.0700
Bin 6 [125,338]: log10(RSC) = 1.5007 * log10(Citations) + -0.7477
Bin 7 [338,420]: log10(RSC) = 2.2338 * log10(Citations) + -2.6066
Bin 8 [420,420]: log10(RSC) = 0.0000 * log10(Citations) + 3.2532
","[1,4]","[4,10]","[10,23]","[23,46]","[46,125]","[125,338]","[338,420]","[420,420]",0.24193572586409498,0.37024734515674745,0.6038815597981261,0.16400834578114715,1.1446627374803193,-0.37638802294140994,1.7021283278666446,-1.1211609494845138,1.670451423596865,-1.070027018174884,1.5006690603997948,-0.7477258097270862,2.2338090865116835,-2.606629858299055,0,3.2532082427771005,111007.19755181647,111007.19755184614,0.91517607795654
Ecological_Modeling,"Piecewise Linear Function:
Bin 1 [1,4]: log10(RSC) = 0.2209 * log10(Citations) + 0.4323
Bin 2 [4,14]: log10(RSC) = 0.5534 * log10(Citations) + 0.2189
Bin 3 [14,37]: log10(RSC) = 0.9634 * log10(Citations) + -0.2468
Bin 4 [37,96]: log10(RSC) = 1.1182 * log10(Citations) + -0.4795
Bin 5 [96,313]: log10(RSC) = 1.3343 * log10(Citations) + -0.8872
Bin 6 [313,958]: log10(RSC) = 1.4055 * log10(Citations) + -1.0609
Bin 7 [958,5336]: log10(RSC) = 0.2825 * log10(Citations) + 2.2003
Bin 8 [5336,5336]: log10(RSC) = 0.0000 * log10(Citations) + 3.2533
","[1,4]","[4,14]","[14,37]","[37,96]","[96,313]","[313,958]","[958,5336]","[5336,5336]",0.22092289910653362,0.43226695697325734,0.5533546316953621,0.21888230097226674,0.9634208544583764,-0.24681209933533,1.118210242104533,-0.47949336056014435,1.3343333383013236,-0.8871752702096432,1.4054783096248342,-1.0609167932192713,0.28252451413177243,2.200305061326619,0,3.2533349001930465,101330.06842739444,101330.06842736636,0.6766977095764344
Ecology_Evolution_Behavior_and_Systematics,"Piecewise Linear Function:
Bin 1 [1,3]: log10(RSC) = 0.2577 * log10(Citations) + 0.4337
Bin 2 [3,10]: log10(RSC) = 0.5166 * log10(Citations) + 0.3033
Bin 3 [10,35]: log10(RSC) = 0.7753 * log10(Citations) + 0.0494
Bin 4 [35,81]: log10(RSC) = 1.2708 * log10(Citations) + -0.7350
Bin 5 [81,166]: log10(RSC) = 2.2528 * log10(Citations) + -2.5547
Bin 6 [166,510]: log10(RSC) = 1.4250 * log10(Citations) + -0.6994
Bin 7 [510,617]: log10(RSC) = 1.9362 * log10(Citations) + -2.1335
Bin 8 [617,849]: log10(RSC) = 2.8889 * log10(Citations) + -4.8220
","[1,3]","[3,10]","[10,35]","[35,81]","[81,166]","[166,510]","[510,617]","[617,849]",0.2577459033226132,0.4336561210487178,0.5165673976579366,0.3032696118800002,0.7753188376537348,0.04940239324360951,1.270800978800328,-0.735044124918184,2.2527655501933723,-2.55468441730393,1.4249853323267865,-0.6993587661816525,1.9361518516344034,-2.1334649725499863,2.888902479935055,-4.821991410758845,473009.7919241729,473009.7919242601,0.8531891874924205
